customer_id,first_name,last_name,country,currency,age,gender,registration_date,is_premium,email_verified,email
CUST00811,Sophie,Garcia,Sweden,SEK,58,M,2020-12-13,False,True,sophie.garcia0811@email.com
CUST00812,Emma,Anderson,Spain,EUR,25,M,2020-04-29,True,True,emma.anderson0812@email.com
CUST00813,Luca,Mueller,USA,USD,51,M,2020-11-10,False,True,luca.mueller0813@email.com
CUST00814,David,Dubois,Netherlands,EUR,51,F,2021-05-28,True,True,david.dubois0814@email.com
CUST00815,Elena,Martin,Spain,EUR,22,M,2020-06-24,False,True,elena.martin0815@email.com
CUST00816,Claire,Brown,Germany,EUR,61,F,2021-10-31,False,True,claire.brown0816@email.com
CUST00817,Daniel,Smith,France,EUR,46,F,2021-01-17,False,True,daniel.smith0817@email.com
CUST00818,William,Rossi,UK,GBP,45,F,2020-12-08,False,True,william.rossi0818@email.com
CUST00819,Daniel,Wilson,USA,USD,33,M,2020-12-21,False,False,daniel.wilson0819@email.com
CUST00820,Carlos,Walker,UK,GBP,31,F,2021-10-28,False,True,carlos.walker0820@email.com
CUST00821,Nina,Brown,Italy,EUR,69,M,2021-09-05,False,True,nina.brown0821@email.com
CUST00822,Michael,Smith,USA,USD,19,M,2021-12-25,False,True,michael.smith0822@email.com
CUST00823,Michael,Taylor,UK,GBP,73,F,2020-01-26,False,True,michael.taylor0823@email.com
CUST00824,Thomas,Anderson,UK,GBP,57,M,2021-12-06,False,True,thomas.anderson0824@email.com
CUST00825,Thomas,Young,Germany,EUR,21,M,2021-03-18,False,True,thomas.young0825@email.com
CUST00826,Elena,Johnson,Netherlands,EUR,69,M,2021-12-05,False,True,elena.johnson0826@email.com
CUST00827,Robert,Anderson,UK,GBP,58,M,2021-07-27,False,True,robert.anderson0827@email.com
CUST00828,William,Mueller,UK,GBP,69,M,2021-08-10,False,False,william.mueller0828@email.com
CUST00829,Laura,Walker,Canada,CAD,48,Other,2020-09-22,False,True,laura.walker0829@email.com
CUST00830,Daniel,Martin,Germany,EUR,43,M,2021-09-16,False,True,daniel.martin0830@email.com
CUST00831,Sophie,Mueller,USA,USD,44,M,2020-10-20,True,True,sophie.mueller0831@email.com
CUST00832,Carlos,Mueller,Germany,EUR,74,F,2021-06-13,False,True,carlos.mueller0832@email.com
CUST00833,David,Brown,USA,USD,68,F,2021-03-07,False,True,david.brown0833@email.com
CUST00834,Emma,Johnson,USA,USD,51,F,2020-10-21,False,True,emma.johnson0834@email.com
CUST00835,James,Smith,Germany,EUR,48,F,2021-12-22,True,True,james.smith0835@email.com
CUST00836,Julia,Brown,UK,GBP,65,F,2020-05-05,True,True,julia.brown0836@email.com
CUST00837,Claire,Allen,Netherlands,EUR,28,F,2020-03-31,False,True,claire.allen0837@email.com
CUST00838,Maria,Anderson,UK,GBP,25,M,2021-09-21,True,True,maria.anderson0838@email.com
CUST00839,James,Rossi,France,EUR,29,F,2020-09-03,False,True,james.rossi0839@email.com
CUST00840,Julia,Dubois,France,EUR,52,F,2021-09-14,False,True,julia.dubois0840@email.com
CUST00841,Emma,Young,USA,USD,62,F,2020-03-30,False,False,emma.young0841@email.com
CUST00842,Claire,Young,France,EUR,51,Other,2020-01-30,True,True,claire.young0842@email.com
CUST00843,William,White,USA,USD,30,M,2021-10-01,False,True,william.white0843@email.com
CUST00844,Luca,Mueller,Australia,AUD,44,M,2020-01-15,False,True,luca.mueller0844@email.com
CUST00845,David,Dubois,USA,USD,25,Other,2020-07-10,False,True,david.dubois0845@email.com
CUST00846,Julia,Wilson,UK,GBP,64,M,2020-02-03,True,True,julia.wilson0846@email.com
CUST00847,Maria,Hall,USA,USD,73,F,2020-08-13,False,True,maria.hall0847@email.com
CUST00848,Nina,Dubois,Sweden,SEK,38,M,2021-07-09,False,True,nina.dubois0848@email.com
CUST00849,Julia,Anderson,Germany,EUR,58,F,2020-10-20,False,True,julia.anderson0849@email.com
CUST00850,Luca,Lee,France,EUR,28,F,2020-03-05,False,True,luca.lee0850@email.com
CUST00851,William,Mueller,USA,USD,39,M,2020-01-22,False,True,william.mueller0851@email.com
CUST00852,John,Brown,Canada,CAD,38,M,2020-08-09,False,True,john.brown0852@email.com
CUST00853,Claire,Johnson,USA,USD,45,M,2021-09-15,False,True,claire.johnson0853@email.com
CUST00854,Anna,Smith,Netherlands,EUR,20,F,2021-10-22,False,True,anna.smith0854@email.com
CUST00855,James,Smith,USA,USD,24,F,2020-08-31,False,True,james.smith0855@email.com
CUST00856,Julia,Rossi,USA,USD,31,M,2021-03-27,False,True,julia.rossi0856@email.com
CUST00857,Carlos,Young,USA,USD,32,M,2021-06-02,True,True,carlos.young0857@email.com
CUST00858,Michael,Brown,Germany,EUR,26,F,2020-10-02,False,True,michael.brown0858@email.com
CUST00859,Robert,Garcia,Germany,EUR,69,F,2020-05-25,True,True,robert.garcia0859@email.com
CUST00860,Thomas,Hall,USA,USD,60,M,2020-11-10,True,False,thomas.hall0860@email.com
CUST00861,Maria,Jackson,Italy,EUR,24,M,2020-08-10,False,True,maria.jackson0861@email.com
CUST00862,Carlos,Smith,Germany,EUR,29,F,2020-03-11,False,True,carlos.smith0862@email.com
CUST00863,Emma,Martin,Germany,EUR,36,F,2021-02-13,False,True,emma.martin0863@email.com
CUST00864,Julia,Taylor,UK,GBP,44,F,2021-07-08,False,True,julia.taylor0864@email.com
CUST00865,Emma,Walker,UK,GBP,35,F,2020-02-14,False,True,emma.walker0865@email.com
CUST00866,Elena,Smith,Germany,EUR,30,F,2021-09-20,False,True,elena.smith0866@email.com
CUST00867,Luca,Smith,USA,USD,60,F,2021-09-05,False,False,luca.smith0867@email.com
CUST00868,Claire,Brown,USA,USD,18,F,2020-01-21,True,True,claire.brown0868@email.com
CUST00869,Daniel,Dubois,Spain,EUR,55,M,2020-05-30,True,True,daniel.dubois0869@email.com
CUST00870,Maria,Thomas,Australia,AUD,38,M,2021-11-06,False,True,maria.thomas0870@email.com
CUST00871,David,Lee,UK,GBP,51,M,2020-11-19,False,True,david.lee0871@email.com
CUST00872,James,White,USA,USD,30,F,2020-06-03,False,True,james.white0872@email.com
CUST00873,Julia,Martin,France,EUR,62,F,2021-11-05,False,True,julia.martin0873@email.com
CUST00874,Carlos,White,UK,GBP,68,M,2021-09-07,False,True,carlos.white0874@email.com
CUST00875,Elena,Brown,USA,USD,58,F,2020-11-03,False,False,elena.brown0875@email.com
CUST00876,Sophie,Dubois,USA,USD,68,M,2021-12-12,True,True,sophie.dubois0876@email.com
CUST00877,William,Johnson,Canada,CAD,40,M,2021-10-15,False,True,william.johnson0877@email.com
CUST00878,Emma,Hall,France,EUR,18,M,2020-06-22,True,True,emma.hall0878@email.com
CUST00879,Julia,Lee,USA,USD,40,F,2020-02-19,False,True,julia.lee0879@email.com
CUST00880,James,Taylor,USA,USD,74,F,2020-05-16,True,True,james.taylor0880@email.com
CUST00881,Julia,Garcia,USA,USD,45,F,2021-09-16,False,True,julia.garcia0881@email.com
CUST00882,Julia,Taylor,Canada,CAD,49,F,2021-04-06,False,True,julia.taylor0882@email.com
CUST00883,Julia,Wilson,USA,USD,25,M,2020-02-14,False,True,julia.wilson0883@email.com
CUST00884,Daniel,Allen,USA,USD,72,F,2020-09-13,False,True,daniel.allen0884@email.com
CUST00885,William,Lee,Italy,EUR,43,M,2021-10-24,False,True,william.lee0885@email.com
CUST00886,Nina,Allen,USA,USD,31,M,2020-12-11,False,True,nina.allen0886@email.com
CUST00887,Thomas,Hall,France,EUR,41,M,2021-07-20,True,True,thomas.hall0887@email.com
CUST00888,Michael,Dubois,USA,USD,65,M,2021-11-05,False,True,michael.dubois0888@email.com
CUST00889,Maria,Lee,USA,USD,46,M,2020-10-08,False,True,maria.lee0889@email.com
CUST00890,Claire,Dubois,USA,USD,21,M,2021-05-02,False,True,claire.dubois0890@email.com
CUST00891,Maria,Rossi,Canada,CAD,35,F,2021-11-18,False,True,maria.rossi0891@email.com
CUST00892,Nina,Mueller,Spain,EUR,31,M,2020-02-18,True,True,nina.mueller0892@email.com
CUST00893,Maria,Hall,Spain,EUR,44,F,2020-12-15,False,True,maria.hall0893@email.com
CUST00894,John,Harris,UK,GBP,58,M,2020-06-03,False,True,john.harris0894@email.com
CUST00895,David,Wilson,France,EUR,64,M,2020-02-01,False,True,david.wilson0895@email.com
CUST00896,Sara,Hall,USA,USD,20,M,2021-10-23,False,True,sara.hall0896@email.com
CUST00897,Emma,Mueller,USA,USD,47,M,2020-07-03,False,True,emma.mueller0897@email.com
CUST00898,Thomas,Rossi,Netherlands,EUR,53,M,2021-05-08,False,False,thomas.rossi0898@email.com
CUST00899,Maria,Harris,USA,USD,40,F,2020-06-01,False,False,maria.harris0899@email.com
CUST00900,Michael,Thomas,USA,USD,35,F,2021-09-16,False,True,michael.thomas0900@email.com
CUST00901,Robert,Garcia,USA,USD,63,M,2021-06-08,False,True,robert.garcia0901@email.com
CUST00902,Luca,Brown,USA,USD,64,M,2020-01-11,False,True,luca.brown0902@email.com
CUST00903,Sara,Harris,USA,USD,57,F,2021-03-06,False,True,sara.harris0903@email.com
CUST00904,Robert,Brown,France,EUR,27,M,2020-10-29,True,True,robert.brown0904@email.com
CUST00905,Emma,Jackson,UK,GBP,73,M,2021-01-19,False,True,emma.jackson0905@email.com
CUST00906,Daniel,Mueller,Netherlands,EUR,29,F,2021-09-17,False,True,daniel.mueller0906@email.com
CUST00907,Julia,Jackson,Italy,EUR,70,F,2020-07-23,False,True,julia.jackson0907@email.com
CUST00908,Nina,Mueller,UK,GBP,58,F,2020-11-22,False,True,nina.mueller0908@email.com
CUST00909,Sophie,Johnson,USA,USD,25,F,2021-04-21,False,True,sophie.johnson0909@email.com
CUST00910,Luca,Dubois,UK,GBP,49,M,2021-03-07,False,True,luca.dubois0910@email.com
CUST00911,Carlos,Walker,France,EUR,34,M,2021-08-10,False,True,carlos.walker0911@email.com
CUST00912,Luca,Rossi,USA,USD,58,M,2020-02-26,False,True,luca.rossi0912@email.com
CUST00913,Robert,Anderson,France,EUR,62,F,2020-07-27,True,True,robert.anderson0913@email.com
CUST00914,Daniel,Rossi,UK,GBP,31,F,2020-06-19,False,False,daniel.rossi0914@email.com
CUST00915,Emma,Johnson,Germany,EUR,54,M,2021-01-07,False,True,emma.johnson0915@email.com
CUST00916,Julia,Walker,UK,GBP,26,M,2020-07-27,False,True,julia.walker0916@email.com
CUST00917,Carlos,Mueller,USA,USD,74,M,2020-09-05,False,True,carlos.mueller0917@email.com
CUST00918,William,Thomas,Australia,AUD,43,M,2021-06-26,True,False,william.thomas0918@email.com
CUST00919,Sara,White,Italy,EUR,65,M,2021-03-12,False,True,sara.white0919@email.com
CUST00920,Claire,Johnson,USA,USD,68,F,2021-10-01,False,True,claire.johnson0920@email.com
CUST00921,Luca,Garcia,Spain,EUR,41,Other,2021-08-25,False,True,luca.garcia0921@email.com
CUST00922,Sophie,Martin,Germany,EUR,40,M,2020-09-05,False,True,sophie.martin0922@email.com
CUST00923,Anna,Martin,Netherlands,EUR,48,M,2020-11-19,True,True,anna.martin0923@email.com
CUST00924,Elena,Taylor,Italy,EUR,56,M,2021-01-26,False,True,elena.taylor0924@email.com
CUST00925,David,Jackson,UK,GBP,61,M,2021-06-02,False,True,david.jackson0925@email.com
CUST00926,Robert,Martin,USA,USD,19,M,2021-02-06,False,True,robert.martin0926@email.com
CUST00927,Nina,Rossi,USA,USD,67,F,2021-07-11,False,True,nina.rossi0927@email.com
CUST00928,Thomas,Anderson,Germany,EUR,35,M,2020-10-15,True,True,thomas.anderson0928@email.com
CUST00929,James,Dubois,France,EUR,33,Other,2021-06-15,False,True,james.dubois0929@email.com
CUST00930,Carlos,White,USA,USD,46,F,2020-04-25,True,True,carlos.white0930@email.com
CUST00931,Michael,Walker,USA,USD,28,F,2021-09-26,False,True,michael.walker0931@email.com
CUST00932,Sara,Allen,Spain,EUR,19,M,2021-09-21,True,True,sara.allen0932@email.com
CUST00933,John,Johnson,Sweden,SEK,31,F,2020-06-28,True,True,john.johnson0933@email.com
CUST00934,William,Martin,Germany,EUR,21,M,2021-08-04,False,True,william.martin0934@email.com
CUST00935,Robert,Mueller,USA,USD,56,M,2021-04-09,False,True,robert.mueller0935@email.com
CUST00936,David,Brown,USA,USD,51,M,2021-01-15,False,True,david.brown0936@email.com
CUST00937,Julia,Brown,USA,USD,70,F,2020-09-22,False,True,julia.brown0937@email.com
CUST00938,Anna,Smith,Netherlands,EUR,63,M,2021-03-30,True,True,anna.smith0938@email.com
CUST00939,Elena,Wilson,USA,USD,56,M,2020-06-13,False,True,elena.wilson0939@email.com
CUST00940,Carlos,Smith,France,EUR,26,M,2021-12-17,False,True,carlos.smith0940@email.com
CUST00941,John,Wilson,USA,USD,57,M,2020-10-03,False,True,john.wilson0941@email.com
CUST00942,Sara,White,Germany,EUR,58,M,2021-07-07,False,True,sara.white0942@email.com
CUST00943,Maria,White,France,EUR,24,M,2021-08-21,False,True,maria.white0943@email.com
CUST00944,Sara,Johnson,Spain,EUR,68,F,2021-04-19,False,True,sara.johnson0944@email.com
CUST00945,Julia,Wilson,USA,USD,34,M,2021-11-01,False,True,julia.wilson0945@email.com
CUST00946,Claire,Young,USA,USD,40,F,2020-09-07,False,True,claire.young0946@email.com
CUST00947,Nina,Martin,USA,USD,62,F,2020-09-12,False,False,nina.martin0947@email.com
CUST00948,Nina,Brown,Netherlands,EUR,28,M,2020-04-07,False,True,nina.brown0948@email.com
CUST00949,Michael,Jackson,Spain,EUR,39,F,2021-11-21,False,False,michael.jackson0949@email.com
CUST00950,Daniel,Harris,France,EUR,35,F,2020-12-25,False,True,daniel.harris0950@email.com
CUST00951,Robert,Anderson,France,EUR,66,F,2020-12-25,False,True,robert.anderson0951@email.com
CUST00952,Maria,White,France,EUR,45,F,2021-03-09,False,True,maria.white0952@email.com
CUST00953,Claire,Anderson,USA,USD,33,F,2021-11-11,False,False,claire.anderson0953@email.com
CUST00954,Luca,Johnson,Netherlands,EUR,59,M,2020-12-19,False,True,luca.johnson0954@email.com
CUST00955,Luca,Johnson,UK,GBP,21,F,2021-02-24,False,True,luca.johnson0955@email.com
CUST00956,Carlos,Thomas,UK,GBP,53,M,2020-06-02,False,True,carlos.thomas0956@email.com
CUST00957,Elena,Harris,Germany,EUR,39,F,2021-11-04,False,True,elena.harris0957@email.com
CUST00958,William,Walker,USA,USD,28,M,2021-03-04,False,True,william.walker0958@email.com
CUST00959,Anna,White,USA,USD,38,F,2021-11-28,False,True,anna.white0959@email.com
CUST00960,Nina,Lee,Canada,CAD,74,F,2020-03-25,False,True,nina.lee0960@email.com
CUST00961,Nina,Wilson,USA,USD,57,F,2020-05-24,False,True,nina.wilson0961@email.com
CUST00962,Elena,Walker,France,EUR,58,F,2020-08-27,False,True,elena.walker0962@email.com
CUST00963,Emma,Garcia,USA,USD,33,F,2020-08-29,False,True,emma.garcia0963@email.com
CUST00964,Nina,Thomas,UK,GBP,59,F,2021-05-26,False,True,nina.thomas0964@email.com
CUST00965,Robert,Rossi,USA,USD,72,M,2020-05-15,False,True,robert.rossi0965@email.com
CUST00966,Laura,Hall,UK,GBP,26,F,2021-09-01,False,True,laura.hall0966@email.com
CUST00967,James,Garcia,Canada,CAD,52,F,2020-01-26,True,True,james.garcia0967@email.com
CUST00968,Daniel,Rossi,USA,USD,74,F,2021-09-22,False,True,daniel.rossi0968@email.com
CUST00969,Julia,Taylor,Germany,EUR,51,F,2020-08-05,False,True,julia.taylor0969@email.com
CUST00970,Maria,Harris,Germany,EUR,26,M,2021-02-23,False,True,maria.harris0970@email.com
CUST00971,Anna,Martin,France,EUR,30,M,2020-08-14,False,True,anna.martin0971@email.com
CUST00972,Julia,Walker,Australia,AUD,23,F,2020-08-26,False,True,julia.walker0972@email.com
CUST00973,David,Young,Canada,CAD,21,F,2020-03-13,False,True,david.young0973@email.com
CUST00974,Laura,Thomas,USA,USD,63,M,2021-06-17,False,True,laura.thomas0974@email.com
CUST00975,Sara,Taylor,USA,USD,45,F,2020-04-09,True,True,sara.taylor0975@email.com
CUST00976,Maria,Harris,USA,USD,28,M,2020-02-21,False,True,maria.harris0976@email.com
CUST00977,Nina,White,France,EUR,51,F,2020-08-07,False,True,nina.white0977@email.com
CUST00978,Sara,Smith,USA,USD,52,F,2021-02-06,False,True,sara.smith0978@email.com
CUST00979,Carlos,Walker,Germany,EUR,22,M,2020-04-21,True,True,carlos.walker0979@email.com
CUST00980,John,Smith,France,EUR,74,F,2021-02-09,True,True,john.smith0980@email.com
CUST00981,Maria,Jackson,UK,GBP,56,F,2021-12-23,False,True,maria.jackson0981@email.com
CUST00982,Emma,Wilson,Italy,EUR,28,M,2021-08-28,False,True,emma.wilson0982@email.com
CUST00983,Elena,Jackson,USA,USD,29,M,2020-03-04,False,True,elena.jackson0983@email.com
CUST00984,Michael,Lee,USA,USD,60,M,2021-05-16,False,True,michael.lee0984@email.com
CUST00985,David,Johnson,Canada,CAD,36,F,2021-12-18,False,True,david.johnson0985@email.com
CUST00986,Elena,Jackson,Germany,EUR,30,M,2020-09-02,False,True,elena.jackson0986@email.com
CUST00987,David,Hall,Canada,CAD,21,M,2020-10-17,False,True,david.hall0987@email.com
CUST00988,Sara,Mueller,UK,GBP,31,M,2020-06-23,False,True,sara.mueller0988@email.com
CUST00989,Sara,Jackson,USA,USD,61,F,2021-04-03,False,True,sara.jackson0989@email.com
CUST00990,Julia,Young,Italy,EUR,19,F,2020-04-24,True,True,julia.young0990@email.com
CUST00991,James,Jackson,Italy,EUR,25,F,2021-12-30,False,True,james.jackson0991@email.com
CUST00992,James,Young,Canada,CAD,39,M,2021-02-10,False,True,james.young0992@email.com
CUST00993,Julia,Dubois,USA,USD,68,F,2021-04-24,False,True,julia.dubois0993@email.com
CUST00994,Nina,Young,France,EUR,30,F,2020-07-17,False,True,nina.young0994@email.com
CUST00995,Robert,Hall,UK,GBP,38,M,2021-11-08,False,True,robert.hall0995@email.com
CUST00996,Sophie,Rossi,USA,USD,38,M,2020-10-11,False,True,sophie.rossi0996@email.com
CUST00997,David,Young,Netherlands,EUR,45,F,2021-03-11,False,True,david.young0997@email.com
CUST00998,Elena,Dubois,USA,USD,50,F,2020-04-20,False,True,elena.dubois0998@email.com
CUST00999,Luca,Dubois,Australia,AUD,46,F,2020-12-25,False,True,luca.dubois0999@email.com
CUST01000,David,Brown,UK,GBP,54,M,2020-09-20,False,True,david.brown1000@email.com
CUST01001,Anna,Brown,USA,USD,39,F,2021-08-19,False,True,anna.brown1001@email.com
CUST01002,Elena,Lee,Germany,EUR,43,F,2021-05-01,False,True,elena.lee1002@email.com
CUST01003,Maria,Lee,Spain,EUR,28,F,2021-10-24,False,True,maria.lee1003@email.com
CUST01004,Anna,Garcia,Canada,CAD,28,Other,2020-09-08,False,True,anna.garcia1004@email.com
CUST01005,Claire,Harris,Italy,EUR,62,F,2020-07-21,False,True,claire.harris1005@email.com
CUST01006,Elena,Dubois,France,EUR,51,F,2020-08-30,False,True,elena.dubois1006@email.com
CUST01007,Thomas,Jackson,Canada,CAD,36,M,2020-08-17,False,True,thomas.jackson1007@email.com
CUST01008,Michael,Young,Spain,EUR,65,F,2020-02-04,False,False,michael.young1008@email.com
CUST01009,Anna,Brown,USA,USD,54,M,2021-09-07,False,True,anna.brown1009@email.com
CUST01010,James,Thomas,Germany,EUR,31,F,2021-04-20,True,True,james.thomas1010@email.com
CUST01011,Daniel,Taylor,USA,USD,46,M,2020-05-05,False,True,daniel.taylor1011@email.com
CUST01012,Julia,Walker,Sweden,SEK,36,F,2020-10-31,False,True,julia.walker1012@email.com
CUST01013,Anna,Johnson,Australia,AUD,54,M,2021-09-09,False,True,anna.johnson1013@email.com
CUST01014,Laura,Lee,USA,USD,38,F,2020-08-26,True,True,laura.lee1014@email.com
CUST01015,Michael,Brown,Canada,CAD,41,M,2021-11-01,True,True,michael.brown1015@email.com
CUST01016,David,Hall,Netherlands,EUR,43,M,2020-08-23,False,True,david.hall1016@email.com
CUST01017,Michael,Brown,USA,USD,58,F,2020-04-06,False,True,michael.brown1017@email.com
CUST01018,Maria,Smith,Germany,EUR,73,F,2021-10-14,False,True,maria.smith1018@email.com
CUST01019,William,Mueller,Netherlands,EUR,29,M,2020-03-14,False,True,william.mueller1019@email.com
CUST01020,John,Anderson,USA,USD,65,M,2020-09-04,True,True,john.anderson1020@email.com
CUST01021,Nina,Harris,Canada,CAD,36,M,2021-12-11,False,True,nina.harris1021@email.com
CUST01022,Michael,Mueller,USA,USD,64,F,2020-05-17,True,True,michael.mueller1022@email.com
CUST01023,Emma,Jackson,Netherlands,EUR,66,Other,2021-02-12,True,True,emma.jackson1023@email.com
CUST01024,Sophie,Dubois,Sweden,SEK,47,F,2020-08-03,True,True,sophie.dubois1024@email.com
CUST01025,Emma,Wilson,Australia,AUD,32,M,2021-04-16,False,True,emma.wilson1025@email.com
CUST01026,Sophie,Dubois,Germany,EUR,20,M,2021-08-26,False,True,sophie.dubois1026@email.com
CUST01027,Laura,Hall,Spain,EUR,66,Other,2020-04-16,False,False,laura.hall1027@email.com
CUST01028,Carlos,Brown,Spain,EUR,30,M,2021-03-24,False,True,carlos.brown1028@email.com
CUST01029,Daniel,Anderson,UK,GBP,26,F,2021-11-16,False,True,daniel.anderson1029@email.com
CUST01030,Claire,Dubois,Spain,EUR,30,M,2021-06-28,True,True,claire.dubois1030@email.com
CUST01031,Laura,Jackson,USA,USD,33,F,2021-12-14,False,True,laura.jackson1031@email.com
CUST01032,Claire,Taylor,France,EUR,68,F,2020-05-13,True,True,claire.taylor1032@email.com
CUST01033,Carlos,Taylor,USA,USD,31,M,2020-03-19,False,True,carlos.taylor1033@email.com
CUST01034,William,Young,USA,USD,25,F,2021-12-25,True,True,william.young1034@email.com
CUST01035,Michael,Mueller,USA,USD,71,F,2021-11-26,True,True,michael.mueller1035@email.com
CUST01036,William,Thomas,Canada,CAD,36,M,2020-05-14,True,True,william.thomas1036@email.com
CUST01037,John,Anderson,UK,GBP,74,M,2021-10-22,False,True,john.anderson1037@email.com
CUST01038,Julia,Allen,Canada,CAD,73,F,2020-12-17,False,True,julia.allen1038@email.com
CUST01039,Sara,Anderson,USA,USD,49,M,2021-04-11,False,True,sara.anderson1039@email.com
CUST01040,Sara,Walker,UK,GBP,52,F,2021-10-27,False,True,sara.walker1040@email.com
CUST01041,Maria,White,Germany,EUR,40,M,2020-03-20,True,True,maria.white1041@email.com
CUST01042,Carlos,Lee,Italy,EUR,38,M,2021-10-30,True,True,carlos.lee1042@email.com
CUST01043,Daniel,Martin,UK,GBP,35,M,2021-12-03,False,True,daniel.martin1043@email.com
CUST01044,Sara,Dubois,France,EUR,65,M,2020-06-24,False,True,sara.dubois1044@email.com
CUST01045,John,Martin,Netherlands,EUR,31,M,2020-03-27,False,True,john.martin1045@email.com
CUST01046,David,Allen,France,EUR,33,M,2021-12-17,False,True,david.allen1046@email.com
CUST01047,Maria,Thomas,USA,USD,41,F,2021-03-30,False,True,maria.thomas1047@email.com
CUST01048,Sara,Taylor,USA,USD,66,F,2021-03-31,False,True,sara.taylor1048@email.com
CUST01049,Sara,Harris,Spain,EUR,69,F,2021-05-26,False,True,sara.harris1049@email.com
CUST01050,Thomas,Taylor,USA,USD,49,M,2021-06-23,False,True,thomas.taylor1050@email.com
CUST01051,Sara,Brown,Spain,EUR,28,F,2020-03-03,False,True,sara.brown1051@email.com
CUST01052,Maria,Thomas,Germany,EUR,62,M,2021-12-09,False,True,maria.thomas1052@email.com
CUST01053,Luca,Allen,Australia,AUD,28,M,2021-08-14,False,True,luca.allen1053@email.com
CUST01054,Laura,White,Italy,EUR,21,M,2021-12-07,False,True,laura.white1054@email.com
CUST01055,Luca,Lee,Sweden,SEK,43,M,2021-09-26,False,True,luca.lee1055@email.com
CUST01056,Michael,Young,UK,GBP,63,F,2021-04-01,False,True,michael.young1056@email.com
CUST01057,Julia,Mueller,Italy,EUR,22,M,2020-06-08,False,True,julia.mueller1057@email.com
CUST01058,Robert,Anderson,UK,GBP,53,F,2021-05-04,False,False,robert.anderson1058@email.com
CUST01059,Laura,Allen,Germany,EUR,50,M,2020-10-26,True,True,laura.allen1059@email.com
CUST01060,Carlos,Young,France,EUR,31,F,2021-12-24,False,True,carlos.young1060@email.com
CUST01061,David,Wilson,Spain,EUR,49,F,2021-04-05,False,True,david.wilson1061@email.com
CUST01062,Thomas,Allen,Sweden,SEK,24,M,2021-12-01,False,False,thomas.allen1062@email.com
CUST01063,Thomas,Wilson,Italy,EUR,27,F,2020-05-07,False,True,thomas.wilson1063@email.com
CUST01064,Robert,Mueller,UK,GBP,19,F,2020-09-10,False,True,robert.mueller1064@email.com
CUST01065,Claire,Martin,UK,GBP,27,F,2021-08-27,False,True,claire.martin1065@email.com
CUST01066,Robert,Jackson,Canada,CAD,52,F,2021-12-16,False,True,robert.jackson1066@email.com
CUST01067,Michael,Taylor,USA,USD,38,F,2020-06-28,False,True,michael.taylor1067@email.com
CUST01068,Sara,Rossi,USA,USD,57,M,2020-09-16,False,True,sara.rossi1068@email.com
CUST01069,William,Harris,UK,GBP,59,F,2021-03-07,True,True,william.harris1069@email.com
CUST01070,Michael,Lee,USA,USD,25,M,2021-11-21,False,False,michael.lee1070@email.com
CUST01071,Claire,Garcia,USA,USD,63,M,2021-11-11,False,True,claire.garcia1071@email.com
CUST01072,James,Jackson,USA,USD,35,F,2021-06-28,False,False,james.jackson1072@email.com
CUST01073,James,Young,USA,USD,26,M,2021-08-04,False,True,james.young1073@email.com
CUST01074,Robert,Johnson,USA,USD,71,M,2021-05-03,False,True,robert.johnson1074@email.com
CUST01075,Elena,Rossi,Sweden,SEK,58,M,2020-08-29,False,True,elena.rossi1075@email.com
CUST01076,Julia,Smith,UK,GBP,47,M,2021-08-28,False,True,julia.smith1076@email.com
CUST01077,Anna,Harris,UK,GBP,21,M,2020-01-16,True,True,anna.harris1077@email.com
CUST01078,Anna,Harris,Canada,CAD,52,Other,2020-11-19,False,True,anna.harris1078@email.com
CUST01079,Julia,White,USA,USD,31,M,2020-04-30,True,True,julia.white1079@email.com
CUST01080,Robert,Brown,Australia,AUD,31,F,2021-01-23,False,True,robert.brown1080@email.com
CUST01081,Sophie,Garcia,Italy,EUR,70,M,2020-05-21,False,False,sophie.garcia1081@email.com
CUST01082,Sophie,Allen,USA,USD,65,F,2020-02-07,False,True,sophie.allen1082@email.com
CUST01083,Emma,Lee,UK,GBP,54,Other,2021-09-26,False,True,emma.lee1083@email.com
CUST01084,Julia,Walker,Spain,EUR,37,M,2021-10-26,False,True,julia.walker1084@email.com
CUST01085,David,Anderson,Australia,AUD,46,F,2021-12-05,False,False,david.anderson1085@email.com
CUST01086,Nina,Harris,Germany,EUR,40,Other,2021-12-04,True,True,nina.harris1086@email.com
CUST01087,John,Allen,France,EUR,73,F,2020-04-08,True,True,john.allen1087@email.com
CUST01088,John,Lee,USA,USD,64,M,2021-06-04,True,True,john.lee1088@email.com
CUST01089,Maria,Mueller,Sweden,SEK,38,F,2020-02-14,False,True,maria.mueller1089@email.com
CUST01090,Sara,Rossi,USA,USD,48,F,2020-04-25,False,True,sara.rossi1090@email.com
CUST01091,James,Jackson,Australia,AUD,49,M,2020-09-09,True,False,james.jackson1091@email.com
CUST01092,Julia,Smith,France,EUR,58,M,2021-10-22,False,True,julia.smith1092@email.com
CUST01093,Emma,White,France,EUR,24,M,2020-08-29,True,True,emma.white1093@email.com
CUST01094,Michael,Johnson,Germany,EUR,30,M,2021-09-14,True,True,michael.johnson1094@email.com
CUST01095,Sophie,Johnson,USA,USD,40,F,2021-09-11,False,True,sophie.johnson1095@email.com
CUST01096,Nina,Harris,USA,USD,25,M,2020-12-01,False,True,nina.harris1096@email.com
